Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Jelić A., Staničić A.","57055658600;57190777938;","The memory in bodily and architectural making: Reflections from embodied cognitive science",2020,"Affective Architectures: More-Than-Representational Geographies of Heritage",,,,"187","203",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092062701&partnerID=40&md5=7ee944918fda1c5285db797a65f78771","Aalborg University, Denmark; Delft University of Technology, Netherlands","Jelić, A., Aalborg University, Denmark; Staničić, A., Delft University of Technology, Netherlands",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-85092062701
"Shou Y., Shan S., Chen A., Cheng Y., Boer H.","13607224500;57218711849;57195737930;7404914675;7006203883;","Aspirations and environmental performance feedback: a behavioral perspective for green supply chain management",2020,"International Journal of Operations and Production Management","40","6",,"729","751",,13,"10.1108/IJOPM-11-2019-0756","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090150939&doi=10.1108%2fIJOPM-11-2019-0756&partnerID=40&md5=8a56fb851fe5c53541028921f1e2ec20","School of Management, Zhejiang University, Hangzhou, China; Department of Marketing, College of Business, City University of Hong Kong, Kowloon Tong, South Korea; Business School, University of Greenwich, London, United Kingdom; Center for Industrial Production, Aalborg University, Aalborg, Denmark; School of Business Administration, Jiangxi University of Finance and Economics, Nanchang, China; Department of Logistics and Supply Chain Management, Corvinus University of Budapest, Budapest, Hungary","Shou, Y., School of Management, Zhejiang University, Hangzhou, China; Shan, S., School of Management, Zhejiang University, Hangzhou, China, Department of Marketing, College of Business, City University of Hong Kong, Kowloon Tong, South Korea; Chen, A., Business School, University of Greenwich, London, United Kingdom; Cheng, Y., Center for Industrial Production, Aalborg University, Aalborg, Denmark, School of Business Administration, Jiangxi University of Finance and Economics, Nanchang, China; Boer, H., Center for Industrial Production, Aalborg University, Aalborg, Denmark, Department of Logistics and Supply Chain Management, Corvinus University of Budapest, Budapest, Hungary","Purpose: This study investigates the relationships between environmental performance feedback and green supply chain management (GSCM). It explores how environmental performance above or below aspirations affects the implementation of GSCM practices (specifically sustainable production [SP] and sustainable sourcing [SS]) through the lens of the behavioral theory of the firm (BTOF), which has received scant attention in the operations management literature. Design/methodology/approach: The study used data from the sixth round of the International Manufacturing Strategy Survey (IMSS). It employed hierarchical linear regression to test the proposed hypotheses. Moreover, the study tested an alternate model to rule out the possible role of financial performance aspirations in explaining the implementation of SP and SS. Findings: The results indicate that organizations determine their efforts put into the two GSCM practices according to environmental performance feedback: the greater the aspiration–environmental performance discrepancy, the stronger the efforts put into implementing GSCM practices. Originality/value: This study contributes to the GSCM literature by revealing the impact of environmental performance aspirations on the implementation of GSCM practices through the lens of the BTOF. It also extends the BTOF by applying it in the GSCM context and indicating that performance feedback is based on environmental performance instead of financial performance in this specific context. © 2020, Emerald Publishing Limited.","Aspirations; Environmental performance feedback; Green supply chain management; Sustainable production; Sustainable sourcing",,Article,"Final","",Scopus,2-s2.0-85090150939
"Rashidi K.","56324621800;","AHP versus DEA: a comparative analysis for the gradual improvement of unsustainable suppliers",2020,"Benchmarking","27","8",,"2283","2321",,10,"10.1108/BIJ-11-2019-0505","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087555597&doi=10.1108%2fBIJ-11-2019-0505&partnerID=40&md5=b71979c6ceec3b64a790c5a1c6946c71","Department of Business Administration, University of Gothenburg, Gothenburg, Sweden; Department of Business Development and Technology, Aarhus University, Herning, Denmark","Rashidi, K., Department of Business Administration, University of Gothenburg, Gothenburg, Sweden, Department of Business Development and Technology, Aarhus University, Herning, Denmark","Purpose: Data envelopment analysis (DEA) and analytical hierarchy process (AHP) are two widely applied methods to evaluate and rank suppliers in terms of sustainability. In this study, to investigate the extent to which potential differences in the outcomes of these two methods influence the benchmarking strategies, a comparative analysis based on a common set of data gathered from 19 logistics service providers is implemented. Design/methodology/approach: As suppliers' sustainability cannot be improved in a single-step process due to several limitations, improvement needs to proceed gradually. Therefore, using the self-organising map method, the suppliers were classified into clusters within a novel framework for gradually improving their sustainability. Then, the two processes of gradual improvement based on the outcomes of DEA and AHP were compared. Findings: The findings show that although the rankings of suppliers guided by the methods correlated to a high degree, the benchmarking strategies provided by the methods for gradually improving the sustainability of suppliers differed considerably. In particular, whereas AHP suggests a benchmarking policy better suited for unsustainable or less sustainable suppliers with limited access to resources, DEA proposes one for suppliers able to dramatically boost their sustainability with few quick, significant leaps in performance. Originality/value: First, this study revealed a novel gradual improvement framework using the self-organising map method. Second, it clarified the extent to which the benchmarking policies are influenced by the type of evaluation method. © 2020, Emerald Publishing Limited.","Analytical hierarchy process; Benchmarking; Data envelopment analysis; Gradual improvement; Self-organising map; Sustainable supplier selection",,Article,"Final","",Scopus,2-s2.0-85087555597
"Campbell L.H., Smith A.C., Peter Brooks A.M.","7403165971;7406752117;57219253057;","The NBN Futures Forum: Social and economic benefits of broadband for digital inclusion and telehealth",2020,"Journal of Telecommunications and the Digital Economy","8","3",,"18","32",,6,"10.18080/jtde.v8n3.346","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091930659&doi=10.18080%2fjtde.v8n3.346&partnerID=40&md5=a57c4c6a13c81398c2da549f5ebe62bb","RMIT University, Australia; Centre for Online Health, University of Queensland, Centre for Health Services Research, University of Queensland, Centre for Innovative Medical Technology, University of Southern Denmark, Denmark; Melbourne School of Population and Global Health, Northern Health Epping, Australia","Campbell, L.H., RMIT University, Australia; Smith, A.C., Centre for Online Health, University of Queensland, Centre for Health Services Research, University of Queensland, Centre for Innovative Medical Technology, University of Southern Denmark, Denmark; Peter Brooks, A.M., Melbourne School of Population and Global Health, Northern Health Epping, Australia","On 18 August 2020, TelSoc hosted the fourth NBN Futures Forum, held online, on the theme of social and economic benefits of broadband. Three speakers discussed various aspects of the topic, including the need for universal digital inclusion, the benefits of healthcare delivery via telehealth, and the actions required of government to support telehealth availability. Discussion following the speeches emphasised the need for universal access to broadband and telehealth services to improve access to health providers and, through education, reduce social inequities and overcome some social determinants of poor health outcomes. Copyright © 2020.","Digital inclusion; NBN; Public policy; Telehealth",,Article,"Final","",Scopus,2-s2.0-85091930659
"Brix J.","55329326500;","Building capacity for sustainable innovation: A field study of the transition from exploitation to exploration and back again",2020,"Journal of Cleaner Production","268",,"122381","","",,13,"10.1016/j.jclepro.2020.122381","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087508862&doi=10.1016%2fj.jclepro.2020.122381&partnerID=40&md5=32b61206750854d428cbf0cedf834b4a","Research Group for Capacity Building & Evaluation, Department of Culture & Learning, Aalborg University, Denmark","Brix, J., Research Group for Capacity Building & Evaluation, Department of Culture & Learning, Aalborg University, Denmark","In this study, I investigate how a European company with a 50-year history creating and producing polymer products completed an entire innovation project that was being implemented as part of a new, sustainability-oriented strategy. The aim of the new corporate strategy was twofold. The first aim was to recognize new sustainable opportunities and to translate these opportunities into concrete products or services that could be commercialized. The second aim was to build the organization's innovation capacity such that organizational members would be able to better manage the difficult transitions they experienced when switching between activities related to exploration and exploitation. Organizational learning theory was applied as a theoretical lens, and a qualitative multimethod approach was utilized to build the case that served as the empirical foundation for the study. Five propositions that provide new and more granular perspectives to the study's theoretical background were developed. Additionally, a new model was proposed that can be used to explain how organizational members’ innovation capacity can be developed via feedforward and feedback when implementing a sustainability-oriented strategy. © 2020 The Author","Contextual ambidexterity; Exploration & exploitation; Innovation capacity building; Organizational learning; Sustainability","Concrete products; Corporate strategies; Empirical foundations; European companies; Exploration and exploitation; Innovation capacity; Innovation projects; Multi-method approach; Organizational learning; Sustainable development",Article,"Final","",Scopus,2-s2.0-85087508862
"Liu Q., Zhang Q., Yan Y., Zhang X., Niu J., Svenning J.-C.","57194565001;38962313600;57216983028;56023467500;12781279000;55010991900;","Ecological restoration is the dominant driver of the recent reversal of desertification in the Mu Us Desert (China)",2020,"Journal of Cleaner Production","268",,"122241","","",,46,"10.1016/j.jclepro.2020.122241","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087340442&doi=10.1016%2fj.jclepro.2020.122241&partnerID=40&md5=fe00cbe241da14ef6499530dbaa9f456","Ministry of Education Key Laboratory of Ecology and Resource Use of the Mongolian Plateau & Inner Mongolia Key Laboratory of Grassland Ecology, School of Ecology and Environment, Inner Mongolia University, Hohhot, 010021, China; Section for Ecoinformatics and Biodiversity, Department of Bioscience, Aarhus University, Aarhus C, 8000, Denmark; Center for Biodiversity Dynamics in a Changing World (BIOCHANGE), Aarhus University, Aarhus C, 8000, Denmark; College of Resources and Environment, Baotou Normal College, Inner Mongolia University of Science and Technology, Baotou, 014030, China","Liu, Q., Ministry of Education Key Laboratory of Ecology and Resource Use of the Mongolian Plateau & Inner Mongolia Key Laboratory of Grassland Ecology, School of Ecology and Environment, Inner Mongolia University, Hohhot, 010021, China, Section for Ecoinformatics and Biodiversity, Department of Bioscience, Aarhus University, Aarhus C, 8000, Denmark, Center for Biodiversity Dynamics in a Changing World (BIOCHANGE), Aarhus University, Aarhus C, 8000, Denmark; Zhang, Q., Ministry of Education Key Laboratory of Ecology and Resource Use of the Mongolian Plateau & Inner Mongolia Key Laboratory of Grassland Ecology, School of Ecology and Environment, Inner Mongolia University, Hohhot, 010021, China; Yan, Y., Ministry of Education Key Laboratory of Ecology and Resource Use of the Mongolian Plateau & Inner Mongolia Key Laboratory of Grassland Ecology, School of Ecology and Environment, Inner Mongolia University, Hohhot, 010021, China; Zhang, X., Ministry of Education Key Laboratory of Ecology and Resource Use of the Mongolian Plateau & Inner Mongolia Key Laboratory of Grassland Ecology, School of Ecology and Environment, Inner Mongolia University, Hohhot, 010021, China, College of Resources and Environment, Baotou Normal College, Inner Mongolia University of Science and Technology, Baotou, 014030, China; Niu, J., Ministry of Education Key Laboratory of Ecology and Resource Use of the Mongolian Plateau & Inner Mongolia Key Laboratory of Grassland Ecology, School of Ecology and Environment, Inner Mongolia University, Hohhot, 010021, China; Svenning, J.-C., Section for Ecoinformatics and Biodiversity, Department of Bioscience, Aarhus University, Aarhus C, 8000, Denmark, Center for Biodiversity Dynamics in a Changing World (BIOCHANGE), Aarhus University, Aarhus C, 8000, Denmark","Desertification is a major obstacle to global sustainable development, and effective monitoring and an understanding of its driving factors are important for prevention and remediation. Therefore, assessing the role of ecological restoration policies in desertification is extremely urgent, especially quantified policies contribution. Here, we quantify the desertification process in the Mu Us Desert (China) from 1986 to 2015 based on remote sensing images, and using panel data analysis to assess the relative roles of climate, socioeconomic development and ecological restoration as drivers of these dynamics based on meteorological record, socioeconomic statistics and input funds of ecological restoration projects. We found (1) that, between 1986 and 2015, desertification of the Mu Us Desert initially intensified, but then declined, with maximum desertification in 2005, and (2) that, ecological restoration policies represent the dominant factor underlying the mitigation of desertification (60.9%), with a smaller, negative role of socioeconomic development (37.2%) and low impact of climate (1.8%). (3) There was obvious spatial heterogeneity in desertification process, with varying patterns among the three provinces (Inner Mongolia, Shaanxi and Ningxia): Desertification in Inner Mongolia experienced two episodes of intensification and reversals, with the strongest desertification in 1990 and 2005, while it peaked in Shaanxi and Ningxia in 2000 and 2005, respectively, with recovery in the following years. (4) Considerable differences are observed in the three driving factors affecting the desertification dynamics at the provincial scale, with socioeconomic factors (36.4%) accounting for a slightly higher contribution than ecological restoration policies (34.8%) and climate factors (28.9%) in Inner Mongolia. The reversal of desertification has mainly driven by ecological restoration policies in Shaanxi (55.8%) and climatic factors in Ningxia (44.1%). This study reveals the desertification process, and detects the key role of ecological restoration policies in recovering from desertification by using quantitative policy data in the Mu Us Desert. Based on this, we suggest continuing to implement ecological restoration policy to maintain desertification recovery. © 2020 Elsevier Ltd","Climate; Driving factor; Ecological restoration project; Policy; Socioeconomic","Ecology; Economic and social effects; Landforms; Recovery; Remote sensing; Restoration; Climatic factors; Ecological restoration; Meteorological records; Panel data analysis; Remote sensing images; Socio-economic development; Socio-economic factor; Spatial heterogeneity; Climatology",Article,"Final","",Scopus,2-s2.0-85087340442
"Munim Z.H., Sornn-Friese H., Dushenko M.","57193992525;56135144800;57205216612;","Identifying the appropriate governance model for green port management: Applying Analytic Network Process and Best-Worst methods to ports in the Indian Ocean Rim",2020,"Journal of Cleaner Production","268",,"122156","","",,37,"10.1016/j.jclepro.2020.122156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086829018&doi=10.1016%2fj.jclepro.2020.122156&partnerID=40&md5=25d07f60584f6dd6633ae8f274d4ddf4","Faculty of Technology, Natural and Maritime Sciences, University of South-Eastern Norway, Norway; Department of Strategy and Innovation, Copenhagen Business School, Denmark","Munim, Z.H., Faculty of Technology, Natural and Maritime Sciences, University of South-Eastern Norway, Norway; Sornn-Friese, H., Department of Strategy and Innovation, Copenhagen Business School, Denmark; Dushenko, M., Faculty of Technology, Natural and Maritime Sciences, University of South-Eastern Norway, Norway","This study investigates the appropriate port governance model for implementation of green port management (GPM) practices. Relying on social systems engineering principles, we propose a multi-criteria decision-making (MCDM) framework considering four port governance models and five major GPM practice indicators. We validate the MCDM framework using survey data collected from top management executives of three ports in the Indian Ocean Rim — Bangladesh, Sri Lanka and Tanzania. We compare the Analytic Network Process (ANP) method with more recently developed Best-Worst Method (BWM) in analysis of the MCDM problem of finding the right port governance model for GPM. We collect data using the ANP and BWM survey in January 2019 and August 2019, respectively, from the same respondents. While participating in the study in January 2019, the respondents did not know that they would respond to the same MCDM problem using a different model, which corresponds to a repeated measures experimental design. In both analyses, we find that increasing privatization in port governance would enhance the implementation of GPM practices. Our study furthermore suggests that BWM is a reliable MCDM method with greater applicability than ANP, as it requires significantly lower number of judgement comparisons. © 2020 The Author(s)","Analytic network process; Best-worst method; Environmental performance; Multi-criteria decision making; Port governance","Decision making; Decision theory; Privatization; Analytic network process; Governance models; Green ports; Indian ocean; Multi-criteria decision making; Repeated measures; Social systems engineering; Top management; Surveys",Article,"Final","",Scopus,2-s2.0-85086829018
"Muñoz I., Aktürk A.S., Ayyıldız Ö., Çağlar Ö., Meabe E., Contreras S., Toscano A., Torné V., Llopart N., San Romà C., Ferrer O., Jiménez-Banzo A.","9737918100;57206671150;57206675326;57216951315;25628097700;7005598731;57216944267;57216956754;57216948873;57216955348;57217472791;12800710800;","Life cycle assessment of wastewater reclamation in a petroleum refinery in Turkey",2020,"Journal of Cleaner Production","268",,"121967","","",,9,"10.1016/j.jclepro.2020.121967","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085472222&doi=10.1016%2fj.jclepro.2020.121967&partnerID=40&md5=e5d7c6b1b6cc4018f9dbb6b2521b580a","2.-0 LCA Consultants, Rendsburggade 14, Room 1.431, Aalborg, 9000, Denmark; Türkiye Petrol Rafinerileri A.Ş, Headquarters Güney Mah, Petrol Cad. No: 25, Körfez, Kocaeli  41790, Turkey; Likuid Nanotek SL, Mikeletegi Pasealekua 71, Donostia-San Sebastián20009, Spain; Departament d'Enginyeria Química, Universitat Rovira i Virgili, Av. Països Catalans 26, Tarragona, 43007, Spain; Aplicat SL, Av. Països Catalans, 18, Tarragona, 43007, Spain; Acciona Agua, Av. les Garrigues, 22, El Prat de Llobregat, Barcelona, 08820, Spain","Muñoz, I., 2.-0 LCA Consultants, Rendsburggade 14, Room 1.431, Aalborg, 9000, Denmark; Aktürk, A.S., Türkiye Petrol Rafinerileri A.Ş, Headquarters Güney Mah, Petrol Cad. No: 25, Körfez, Kocaeli  41790, Turkey; Ayyıldız, Ö., Türkiye Petrol Rafinerileri A.Ş, Headquarters Güney Mah, Petrol Cad. No: 25, Körfez, Kocaeli  41790, Turkey; Çağlar, Ö., Türkiye Petrol Rafinerileri A.Ş, Headquarters Güney Mah, Petrol Cad. No: 25, Körfez, Kocaeli  41790, Turkey; Meabe, E., Likuid Nanotek SL, Mikeletegi Pasealekua 71, Donostia-San Sebastián20009, Spain; Contreras, S., Departament d'Enginyeria Química, Universitat Rovira i Virgili, Av. Països Catalans 26, Tarragona, 43007, Spain; Toscano, A., Aplicat SL, Av. Països Catalans, 18, Tarragona, 43007, Spain; Torné, V., Aplicat SL, Av. Països Catalans, 18, Tarragona, 43007, Spain; Llopart, N., Acciona Agua, Av. les Garrigues, 22, El Prat de Llobregat, Barcelona, 08820, Spain; San Romà, C., Acciona Agua, Av. les Garrigues, 22, El Prat de Llobregat, Barcelona, 08820, Spain; Ferrer, O., Acciona Agua, Av. les Garrigues, 22, El Prat de Llobregat, Barcelona, 08820, Spain; Jiménez-Banzo, A., Acciona Agua, Av. les Garrigues, 22, El Prat de Llobregat, Barcelona, 08820, Spain","Wastewater reclamation in a petroleum refinery in Turkey was evaluated with life cycle assessment (LCA). The goal of the study was to determine whether or not refinery wastewater reclamation for different industrial purposes, namely boiler feedwater, cooling water and fire water, leads to an overall benefit across different environmental aspects, besides alleviating freshwater resources, when compared to current wastewater disposal practices. The basis for the assessment was the hypothetical scale-up of a demonstration plant tested with real wastewaters from November 2018 to May 2019 at the Izmit petroleum refinery operated by Tüpraş. This demonstration plant consisted of different treatment modules, including dissolved air flotation, ceramic membrane bioreactor, catalytic wet-air oxidation, advanced oxidation with ozone and hydrogen peroxide, and reverse osmosis. The LCA was conducted following consequential modelling principles, and six environmental indicators were analysed in detail at midpoint level: global warming, respiratory inorganics, marine ecotoxicity, aquatic eutrophication, freshwater consumption and non-renewable energy demand. All three reclamation scenarios (boiler, cooling, fire water) succeeded in achieving a life-cycle freshwater saving, of around 1 m3 freshwater saved per m3 refinery wastewater. Beneficial results were also obtained in marine ecotoxicity and aquatic eutrophication, where impact is reduced up to 90% and 84%, respectively. With regard to global warming and non-renewable energy demand, only the boiler feedwater application appeared to involve an improvement over wastewater disposal, showing a net reduction of 2.2 kg CO2-eq and 40 MJ per m3 wastewater, respectively, thanks to potential thermal energy savings. For cooling makeup water and fire water, impacts were between 2 and 2.5 times higher in these two indicators when compared to wastewater disposal. Finally, the indicator on respiratory inorganic effects, showed higher impact, by a factor 2 to 7, for all reuse scenarios, due to electricity demand, which is linked to the Turkish electricity production mix with a substantial contribution from coal power plants. Thus, the results reflect that achieving a product water of very high quality comes at the price of a high energy demand. Nevertheless, A sensitivity analysis shows that the environmental performance of all scenarios would improve to a great extent when shifting to an electricity mix with a higher share of renewables, as is the current trend in most European countries. © 2020 Elsevier Ltd","Advanced oxidation process; Catalytic wet air oxidation; Ceramic membrane bioreactor; Dissolved air flotation; Reverse osmosis; Wastewater reclamation","Artificial life; Biological water treatment; Bioreactors; Boilers; Catalytic oxidation; Ceramic membranes; Coal industry; Cooling; Cooling water; Energy conservation; Energy management; Environmental management; Eutrophication; Flotation; Gasoline; Global warming; Life cycle; Petroleum refineries; Renewable energy resources; Sensitivity analysis; Wastewater disposal; Water; Catalytic wet air oxidation; Dissolved air flotations; Electricity production; Environmental indicators; Environmental performance; Fresh water consumption; Fresh water resources; Life Cycle Assessment (LCA); Wastewater reclamation",Article,"Final","",Scopus,2-s2.0-85085472222
"Andreasen T., Frantzen M.K., Tygstrup F.","57220809649;57191954035;26036643400;","Finance fiction",2020,"The Routledge Handbook of Critical Finance Studies",,,,"358","379",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122169369&partnerID=40&md5=37de3569df0534dc0d6d0b8ffac83de9","University of Copenhagen, Denmark; Department of Arts and Cultural Studies, University of Copenhagen, Denmark; University of Copenhagen, Denmark","Andreasen, T., University of Copenhagen, Denmark; Frantzen, M.K., Department of Arts and Cultural Studies, University of Copenhagen, Denmark; Tygstrup, F., University of Copenhagen, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-85122169369
"Souleles D.S.","57193086237;","Private equity",2020,"The Routledge Handbook of Critical Finance Studies",,,,"211","227",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122168812&partnerID=40&md5=e2d337039fb48482930c664abb6cf2e3","Department of Management, Politics, and Philosophy, Copenhagen Business School, Denmark","Souleles, D.S., Department of Management, Politics, and Philosophy, Copenhagen Business School, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-85122168812
"Borch C., Wosnitzer R.","13805595200;24559756900;","The routledge handbook of critical finance studies",2020,"The Routledge Handbook of Critical Finance Studies",,,,"1","442",,1,"10.4324/9781315114255","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122168407&doi=10.4324%2f9781315114255&partnerID=40&md5=3dfd8c7e521a05fa52fec028e448954a","Copenhagen Business School, Denmark; New York University Stern School of Business, United States","Borch, C., Copenhagen Business School, Denmark; Wosnitzer, R., New York University Stern School of Business, United States","There has been an increasing interest in financial markets across sociology, history, anthropology, cultural studies, and related disciplines over the past decades, with particular intensity since the 2007-2008 crisis which prompted new analyses of the workings of financial markets and how ""scandals of Wall Street"" might have huge societal ramifications. The sociologically inclined landscape of finance studies is characterized by different more or less well- established homogeneous camps, with more micro-empirical, social studies of finance approaches on the one end of the spectrum and more theoretical, often neo-Marxist approaches, on the other. Yet alternative approaches are also gaining traction, including work that emphasizes the cultural homologies and interconnections with finance as well as work that, more broadly, is both empirically rigorous and theoretically ambitious. Importantly, across these various approaches to finance, a growing body of literature is taking shape which engages finance in a critical manner. The term ""critical finance studies"" nonetheless remains largely unfocused and undefined. Against this backdrop, the key rationales of The Routledge Handbook of Critical Finance Studies are firstly to provide a coherent notion of this emergent field and secondly to demonstrate its analytical usefulness across a wide range of central aspects of contemporary finance. As such, the volume will offer a comprehensive guide to students and academics on the field of Finance and Critical Finance Studies, Heterodox Economics, Accounting, and related Management disciplines. © 2021 Taylor & Francis. All rights reserved.",,,Book,"Final","",Scopus,2-s2.0-85122168407
"Ossandón J.","36086484600;","Consumer credit and credit assessment",2020,"The Routledge Handbook of Critical Finance Studies",,,,"300","316",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122168376&partnerID=40&md5=c3c1988ed7808837dc79b2861e2fae56","Department of Organization, Copenhagen Business School, Denmark","Ossandón, J., Department of Organization, Copenhagen Business School, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-85122168376
"Lange A.-C.","56966156000;","High-frequency trading",2020,"The Routledge Handbook of Critical Finance Studies",,,,"244","257",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122166957&partnerID=40&md5=c251b0f2c471369efdf874d6247afafb","Innovation Centre Denmark, Tel Aviv, Denmark","Lange, A.-C., Innovation Centre Denmark, Tel Aviv, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-85122166957
"Borch C.","13805595200;","Introduction: What is critical finance studies?",2020,"The Routledge Handbook of Critical Finance Studies",,,,"1","25",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118359174&partnerID=40&md5=937699ca873f002e6a9ab9d291619c95","Copenhagen Business School, Denmark","Borch, C., Copenhagen Business School, Denmark",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-85118359174
"Delgado M.","57197393392;","The co-location of innovation and production in clusters",2020,"Industry and Innovation","27","8",,"842","870",,9,"10.1080/13662716.2019.1709419","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079379213&doi=10.1080%2f13662716.2019.1709419&partnerID=40&md5=1822fa8fa2d404d571493bb7187c7f17","Department of Strategy & Innovation, Copenhagen Business School, Frederiksberg, Denmark","Delgado, M., Department of Strategy & Innovation, Copenhagen Business School, Frederiksberg, Denmark","This paper quantifies the extent of co-location of innovation and production for industry clusters with varying knowledge intensity. If input-output, knowledge, and skill linkages are interdependent and geographically bounded, then we would expect innovation and production to be co-located in regional clusters. However, theory predicts that the degree of agglomeration benefits associated with co-location may vary across economic activities with different knowledge intensity. Using data from the U.S. Cluster Mapping Project, I develop measures of the co-location of innovation and production for 27 industry clusters, examining patterns across regions and over time (1998–2015) in the United States. I find that there is a significant co-location of innovation and production for many clusters, especially for those with higher knowledge intensity. This paper focuses on the Information Technology and Analytical Instruments cluster and the Automotive cluster to illustrate the co-location measures and the micro-geography of innovation and production. © 2020 Informa UK Limited, trading as Taylor & Francis Group.","Automotive cluster; co-location of innovation and production; economies of agglomeration; Industry clusters; Information and Technology cluster; L6; L8; micro-geography; O30; R12; R30","agglomeration; automobile industry; industrial production; information technology; innovation; input-output analysis; knowledge; quantitative analysis; United States",Article,"Final","",Scopus,2-s2.0-85079379213
"Brem A., Puente-Díaz R.","23984395500;56013548600;","Are you acting sustainably in your daily practice? Introduction of the Four-S model of sustainability",2020,"Journal of Cleaner Production","267",,"122074","","",,14,"10.1016/j.jclepro.2020.122074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085031077&doi=10.1016%2fj.jclepro.2020.122074&partnerID=40&md5=55a854006403f71f9de28af49c7c5234","University of Stuttgart, Institute of Entrepreneurship in Technology and Science, Pfaffenwaldring 19, Stuttgart, 70569, Germany; Mads Clausen Institute, University of Southern Denmark, Alsion 2, Sonderborg, 6400, Denmark; Holder of Jose Cuervo Marketing Chair., Department of Business and Economics, Universidad Anahuac Mexico, Huixquilucan, 52786, Mexico","Brem, A., University of Stuttgart, Institute of Entrepreneurship in Technology and Science, Pfaffenwaldring 19, Stuttgart, 70569, Germany, Mads Clausen Institute, University of Southern Denmark, Alsion 2, Sonderborg, 6400, Denmark; Puente-Díaz, R., Holder of Jose Cuervo Marketing Chair., Department of Business and Economics, Universidad Anahuac Mexico, Huixquilucan, 52786, Mexico","Young generations worldwide are not only drastically calling for a more sustainable future, but for having a future at all. In this conceptual article, we pursue the question of how we can make this happen, and argue why it is up to every individual to do so. Based on the rationale of the four-c model of creativity, we argue for four levels of individual sustainability actions: mini-s, little-s, Pro-S and Big-S. Mini-s actions are intrapersonal and represent a core element of individual learning about sustainability. Little-s actions are more interpersonal and demonstrate, on average, a higher reach and impact than mini-s. Pro-S stands for professional actions and solutions. These types of actions are interpersonal and extend their reach and impact beyond a small group of people. They usually need some degree of expertise to achieve a greater reach and impact. Big-S relates to big actions with the highest reach, impact, novelty and usefulness. They refer to solutions that are likely to change how we generally relate to a given product or category and cause a drastic change in our lifestyle. We discuss each action category with examples and outline how these actions may support different sustainability solutions. For this, we search relevant literature on current measurement and conceptual approaches and on specific solutions and take the case of a comprehensive economic approach, steady state economy. Also, concrete levels, conditions, goals, attributes, creativity degrees, profits, motivations and bottom-up principles with examples of application are introduced. © 2020 Elsevier Ltd","Conceptual paper; Creativity; Individual sustainability; Innovation; Sustainability; Sustainability action; Sustainability measurement","Economics; Sustainable development; Bottom up; C modeling; Conceptual approaches; Core elements; Economic approach; Individual learning; S models; Steady state; Solution mining",Article,"Final","",Scopus,2-s2.0-85085031077
