Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Mikołajewska-Zając K., Márton A., Zundel M.","57194615555;36451779500;36599604500;","Couchsurfing with Bateson: An ecology of digital platforms",2022,"Organization Studies","43","7",,"1115","1135",,2,"10.1177/01708406211058628","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122301002&doi=10.1177%2f01708406211058628&partnerID=40&md5=251fa4c993c2fdf68dbf7b210af6780f","Kozminski University, Poland; Copenhagen Business School, Denmark; University of Liverpool Management School, United Kingdom","Mikołajewska-Zając, K., Kozminski University, Poland; Márton, A., Copenhagen Business School, Denmark; Zundel, M., University of Liverpool Management School, United Kingdom","Digital platforms radically alter socio-economic and organizational patterns. In an ecological sense, they enable the rapid extension of tolerance limits by digitally scaling variables such as the availability of accommodation or labour. However, such maximization of specific variables in a complex ecology bears the danger of pathological runaway patterns. In our paper we draw on the work of Gregory Bateson to outline an analytical approach for the study of digital platforms as ecological phenomena, focusing on the effects of digitalization on the context in which platforms operate. To study such meta-patterns, we elaborate three interrelated concepts: stress, adaptation and budgets of flexibility. We exemplify these ideas through a longitudinal study of the early digital platform Couchsurfing and develop implications for our understanding of technology and organization. © The Author(s) 2021.","Bateson; Couchsurfing; digital platform; ecology; ecosystem; sustainability; technology",,Article,"Final","",Scopus,2-s2.0-85122301002
"Shin S., Lee J., Bansal P.","57216562969;57393001600;7102755638;","From a shareholder to stakeholder orientation: Evidence from the analyses of CEO dismissal in large U.S. firms",2022,"Strategic Management Journal","43","7",,"1233","1257",,3,"10.1002/smj.3369","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122075749&doi=10.1002%2fsmj.3369&partnerID=40&md5=66aa03824e09b215b79f41f09941b71b","Business School, Aalborg University, Aalborg, Denmark; Faculty of Business, The Hong Kong Polytechnic University, Kowloon, Hong Kong; Ivey Business School, Western University, London, ON, Canada","Shin, S., Business School, Aalborg University, Aalborg, Denmark; Lee, J., Faculty of Business, The Hong Kong Polytechnic University, Kowloon, Hong Kong; Bansal, P., Ivey Business School, Western University, London, ON, Canada","Research Summary: The post-Enron era is marked with growing discourse of stakeholders, sustainability, and corporate social responsibility (CSR). Yet, commentators debate whether U.S. corporations have indeed moved toward a stakeholder orientation, given the difficulties in measuring such a shift. We assess this shift by examining corporate governance practices, especially the prevalence of shareholder- and stakeholder-oriented practices in chief executive officer (CEO) dismissals. Using data on large firms in 1980–2015, we found that, before the 2000s, CEOs were less heavily penalized for poor firm performance when they demonstrated a shareholder orientation by downsizing and refocusing the corporation and more heavily penalized for CSR activity. This trend, however, reversed after the early 2000s. This article provides evidence of the evolution of U.S. firms' governance practices from a shareholder toward stakeholder orientation. Managerial Summary: Many people are skeptical of the assertion that U.S. corporations have become more stakeholder-oriented over time. It is no wonder, as scant evidence exists for this claim. We tackle this claim head on by analyzing firm practices in 1980–2015 that contributed to chief executive officer (CEO) dismissal when the firm was performing poorly. Some practices, such as downsizing and firm refocusing, are associated with a shareholder orientation and others, such as CSR, are associated with a stakeholder orientation. We found strong evidence for a growing trend toward a stakeholder orientation. When the firm was performing poorly before the 2000s, CEOs were more likely to be dismissed for CSR activities and less likely to be dismissed for downsizing or refocusing the firm. This trend reversed in the early 2000s. © 2021 John Wiley & Sons Ltd.","CEO dismissal; corporate social responsibility; institutional theory; shareholder primacy; survival analysis","Chief executive officer; Corporate governance; Corporate social responsibility; Firm Performance; Stakeholder orientations; Shareholders",Article,"Final","",Scopus,2-s2.0-85122075749
"Boudreau K.J., Jeppesen L.B., Miric M.","57216596120;8627383700;57205696209;","Competing on freemium: Digital competition with network effects",2022,"Strategic Management Journal","43","7",,"1374","1401",,1,"10.1002/smj.3366","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121642554&doi=10.1002%2fsmj.3366&partnerID=40&md5=946fcdad754af2c0fc8a18876b82e8d5","Northeastern University & NBER, Boston, MA, United States; Copenhagen Business School, Frederiksberg, Denmark; University of Southern California, Los Angeles, CA, United States","Boudreau, K.J., Northeastern University & NBER, Boston, MA, United States; Jeppesen, L.B., Copenhagen Business School, Frederiksberg, Denmark; Miric, M., University of Southern California, Los Angeles, CA, United States","Research Summary: “Freemium” product strategies—where a free basic version of a product is offered alongside a full “premium” paid version—are often used by companies to attempt to increase the size of their user base and benefit from network effects. However, there is limited empirical evidence of how using freemium strategies impacts firm revenues. We empirically investigate how the strengthening of network effects on the Apple App Store influenced product sales of firms using freemium strategies, contrasting the impacts on both market leaders and followers. We find that stronger network effects did not on their own lead to greater revenues for market leaders with respect to followers. However, in settings where freemium strategies were used, network effects greatly amplified the advantage of leaders over followers. Managerial Summary: Freemium strategies are increasingly common as a way for firms to increase the number of users and benefit from network effects. However, there has not been much empirical investigation in this regard, particularly in cases where products using freemium strategies face competition. In this article, we investigate how a policy by Apple on the App Store that led to stronger network effects, impacted the performance of market leaders and followers depending on whether they used freemium or not. We find that it led to an increase in revenues of leaders over followers (effectively, market dominance) but only when freemium strategies were used. The analysis demonstrates an interplay the between business model and network effects. In addition, it shows how stronger network effects and freemium strategies only benefitted market leaders in our setting. © 2021 John Wiley & Sons Ltd.","business models; digital competition; freemium; market dominance; network effects","Commerce; Fruits; App stores; Business models; Digital competition; Empirical investigation; Freemium; Market dominance; Market leader; Network effects; Product sales; Product strategy; Competition",Article,"Final","",Scopus,2-s2.0-85121642554
"Plotnikof M., Utoft E.H.","57112621300;57214869951;","The “new normal” of academia in pandemic times: Resisting toxicity through care",2022,"Gender, Work and Organization","29","4",,"1259","1271",,5,"10.1111/gwao.12778","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120458286&doi=10.1111%2fgwao.12778&partnerID=40&md5=12993bd219c61ee03cdb127cffe1aeaa","Danish School of Education, Aarhus University, Copenhagen, Denmark","Plotnikof, M., Danish School of Education, Aarhus University, Copenhagen, Denmark; Utoft, E.H., Danish School of Education, Aarhus University, Copenhagen, Denmark","In this piece, we dwell on the shadow sides of the “new normal” of academic labor during the pandemic. As the greedy, neoliberal university penetrates our homes and bodies during lockdown, it infuses our (work) lives with a magnitude of mixed pressures and troublesome effects and affects. Embedded in very different home situations, we explore autoethnographically how we are affected similarly and differently, through questioning our senses of toxic productivity, toxic passivity and toxic affectivity. We recast toxicity as – not a characteristic of the university but – a fundamentally relational issue which works through and exacerbates individualization and isolation in the context of the pandemic, thus requiring relational forms of feminist resistance in response. For this purpose, we develop an approach for writing our differences together, which cares for and fleshes out our lived, multifaceted experiences including the filth and shame associated with the toxic new normal. In doing so, we are not escaping toxicity, but reconfiguring our embodiments and enactments of it by caring for ourselves and others, which re-energizes us to push back and unsettle how we may live academia, and perhaps become happy academics, during this crisis and beyond. © 2021 John Wiley & Sons Ltd.","ethic of care; feminist resistance; neoliberal university; toxicity; writing differently","ethics; ethnography; health care; university sector",Article,"Final","",Scopus,2-s2.0-85120458286
"Sohn S., Karampournioti E., Wiedmann K.-P., Fritz W.","57191997519;57087184300;9635053300;56432448700;","The sources of the many faces of consumer smartphone attachment: A value-in-use perspective",2022,"International Journal of Consumer Studies","46","4",,"1399","1412",,,"10.1111/ijcs.12765","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119694890&doi=10.1111%2fijcs.12765&partnerID=40&md5=3b59dd25416b60443af320a7385d2286","Department of Sociology, Environmental and Business Economics, University of Southern Denmark, Esbjerg Ø, Denmark; Institute of Marketing, Technische Universität Braunschweig, Braunschweig, Germany; Institute of Marketing and Management, Leibniz Universität Hannover, Hannover, Germany","Sohn, S., Department of Sociology, Environmental and Business Economics, University of Southern Denmark, Esbjerg Ø, Denmark, Institute of Marketing, Technische Universität Braunschweig, Braunschweig, Germany; Karampournioti, E., Institute of Marketing and Management, Leibniz Universität Hannover, Hannover, Germany; Wiedmann, K.-P., Institute of Marketing and Management, Leibniz Universität Hannover, Hannover, Germany; Fritz, W., Institute of Marketing, Technische Universität Braunschweig, Braunschweig, Germany","Smartphones have evolved to be among the most important objects in peoples' daily lives. However, little knowledge exists on users' relationships with smartphones. This study examines the user-smartphone relationship from an attachment perspective. More specifically, the present research develops an understanding of the different faces of smartphone attachment considering the perceived value-in-use of smartphones as a source. The findings of an online survey among smartphone users reveal that users are attached to the smartphone itself because of the value it derives during usage. Most interestingly, the effects of perceived value-in-use have been found to be ambivalent because they can enhance both positive (e.g., passion) and negative (e.g., separation distress) aspects of smartphone attachment. Moreover, specific compositions of the value-in-use define the individual facets of smartphone attachment. For instance, passion has been found to be determined by social, hedonic, and utilitarian value-in-use, whereas distress is triggered by both perceived utilitarian and hedonic value-in-use. In sum, this study's findings help to understand and manage consumers' smartphone attachment. © 2021 The Authors. International Journal of Consumer Studies published by John Wiley & Sons Ltd.","distress; emotional attachment; passion; smartphone attachment; value-in-use",,Article,"Final","",Scopus,2-s2.0-85119694890
"Bentzen T.Ø.","57209419604;","Co-creation: A New Pathway for Solving Dysfunctionalities in Governance Systems?",2022,"Administration and Society","54","6",,"1148","1177",,1,"10.1177/00953997211055100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118532084&doi=10.1177%2f00953997211055100&partnerID=40&md5=9b76b0b1ac71c54e3dbd05e921376af8","Roskilde Universitet, Sjælland, Denmark","Bentzen, T.Ø., Roskilde Universitet, Sjælland, Denmark","Although governance systems play a crucial role in securing an accountable public sector, they can grow overly resource demanding, cause problematic distortion of welfare tasks and crowd out motivation among employees. This study contributes to existing literature by conceptualizing co-creation as a pathway for solving dysfunctionalities in governance systems and explores the prospects of such an approach. Based on a case study of the development of a municipal supervision system, the study outlines the characteristics of co-creating governance systems. The results points to co-creation as a promising, although resource demanding, pathway for finding robust solutions to dysfunctionalities in governance systems. © The Author(s) 2021.","cocreation; governance systems; outcomes of cocreation; supervision",,Article,"Final","",Scopus,2-s2.0-85118532084
"Ratner H., Plotnikof M.","57205274086;57112621300;","Technology and Dis/Organization: Digital data infrastructures as partial connections",2022,"Organization Studies","43","7",,"1049","1067",,1,"10.1177/01708406211053200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118493197&doi=10.1177%2f01708406211053200&partnerID=40&md5=9ce58a343f5ae845eef72748cfef545e","Aarhus University, Denmark","Ratner, H., Aarhus University, Denmark; Plotnikof, M., Aarhus University, Denmark","This paper addresses the relationship between digital technology and dis/organization by theorizing and analysing digital data infrastructures as partial connections. Much literature attends to the ordering and controlling organizational powers of digital data infrastructures. We propose to expand existing discussions by also exploring their disorganizing aspects. Drawing on Marilyn Strathern, we conceptualize digital data infrastructures as partial connections that both connect and disconnect, with the implication of simultaneously ordering and disordering the social relations implicated by digital data infrastructures. With a case study of a national well-being survey used in Danish education governance, we illustrate this point, showing how connective and commensurable powers of digital infrastructures not only (re-)organize social relations through their datafication but also disorganize the infrastructural imperative of connectivity in unanticipated ways. This leads us to argue that dis/organization is integral to the powerful ordering capacities of digital data infrastructures. © The Author(s) 2021.","datafication; digitalization; dis/organization; governing by numbers; infrastructure; partial connections; technology – information systems",,Article,"Final","",Scopus,2-s2.0-85118493197
"Elkjaer B.","14318913800;","Taking stock of “Organizational Learning”: Looking back and moving forward",2022,"Management Learning","53","3",,"582","604",,2,"10.1177/13505076211049599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117201227&doi=10.1177%2f13505076211049599&partnerID=40&md5=e9cb380fffa05cc3272a72fa1d3dae2d","Aarhus University, Denmark","Elkjaer, B., Aarhus University, Denmark","In what ways are organizational learning a relevant theoretical construct? The article taps into a debate on what is relevance to practitioners versus researchers’ responsibility. The publications on organizational learning are on the rise, but the patterns have changed and points to a bifurcation within the field of organizational learning. On one hand, organizational learning is a means to further organizational performance, a fixed goal to be measured, which sometimes demands unlearning. On the other hand, there is a call for organizational learning to be encompassing contemporary societal challenges like widespread digitalization, sustainable production, and an inclusive labor market. This may appear as a cleavage between immediate relevance to practitioners and researchers’ responsibilities for the development of relevant and critical knowledge. I propose to embrace a pragmatist theory of learning that can help address the unknown and include creative imagination directed toward developing an organizational learning field, which is also ready for the future. © The Author(s) 2021.","Learning theories; organizational learning; pragmatism; publication patterns; responsibility; sustainability",,Article,"Final","",Scopus,2-s2.0-85117201227
"Kuhn F., Kock F., Lohmann M.","57219204370;57190010657;35122855900;","The impact of the SARS-CoV-2 pandemic on tourists’ personal prestige – an experimental study",2022,"International Journal of Culture, Tourism, and Hospitality Research","16","1",,"238","258",,,"10.1108/IJCTHR-02-2021-0035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116129094&doi=10.1108%2fIJCTHR-02-2021-0035&partnerID=40&md5=ecdb116343d7ae391df7614550895e29","Institute of Experimental Business Psychology, Leuphana University of Lüneburg, Lüneburg, Germany; Department of Marketing, Copenhagen Business School, Frederiksberg, Denmark","Kuhn, F., Institute of Experimental Business Psychology, Leuphana University of Lüneburg, Lüneburg, Germany; Kock, F., Department of Marketing, Copenhagen Business School, Frederiksberg, Denmark; Lohmann, M., Institute of Experimental Business Psychology, Leuphana University of Lüneburg, Lüneburg, Germany","Purpose: The severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pandemic has drastically affected the public discourse on tourism in news reporting and on social media, potentially changing social perceptions of travel and its utility for conspicuous consumption. Prestige enhancement is a common tourist motivation, yet, as tourists have been portrayed as irresponsible and even dangerous during the pandemic, the benefits of travel for personal prestige may have been affected. The purpose of this study is to monitor changes in tourists’ personal prestige during the early pandemic in 2020. Design/methodology/approach: The authors developed an innovative study design implicitly measuring the personal prestige of tourists shown on experimentally manipulated social media posts. Three measurement waves were issued to compare the personal prestige of tourists just before, during and after the first lockdown situation in Germany. Findings: Differences regarding evaluations of tourists’ prestige were found for prestige dimensions of hedonism, achievements, wealth and power, suggesting that prestige ascription to tourists has been affected by the changing discourse on leisure travel. Originality/value: This study contributes to the discussion of the socio-psychological effects of the SARS-CoV-2 pandemic on customer benefits of leisure travel. It exposes possible impacts of the pandemic on tourisms’ value for conspicuous consumption and prestige enhancement. © 2021, Emerald Publishing Limited.","Covid-19; Pandemic; Prestige enhancement; Social effects; Tourism discourse","COVID-19; experimental study; methodology; severe acute respiratory syndrome; social media; tourism",Article,"Final","",Scopus,2-s2.0-85116129094
"Catania L., Grassi S.","57053111400;55618406800;","Forecasting cryptocurrency volatility",2022,"International Journal of Forecasting","38","3",,"878","894",,3,"10.1016/j.ijforecast.2021.06.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111581575&doi=10.1016%2fj.ijforecast.2021.06.005&partnerID=40&md5=b96b24f78c07a821f870bb8e236110f2","Aarhus University (Aarhus Universitet), Denmark; CREATES, Denmark; Universita degli Studi di Roma Tor Vergata, Dipartimento di Economia e Finanza, Italy","Catania, L., Aarhus University (Aarhus Universitet), Denmark, CREATES, Denmark; Grassi, S., CREATES, Denmark, Universita degli Studi di Roma Tor Vergata, Dipartimento di Economia e Finanza, Italy","This paper studies the behavior of cryptocurrencies’ financial time series, of which Bitcoin is the most prominent example. The dynamics of these series are quite complex, displaying extreme observations, asymmetries, and several nonlinear characteristics that are difficult to model and forecast. We develop a new dynamic model that is able to account for long memory and asymmetries in the volatility process, as well as for the presence of time-varying skewness and kurtosis. The empirical application, carried out on 606 cryptocurrencies, indicates that a robust filter for the volatility of cryptocurrencies is strongly required. Forecasting results show that the inclusion of time-varying skewness systematically improves volatility, density, and quantile predictions at different horizons. © 2021 International Institute of Forecasters","Bitcoin; Cryptocurrency; Density prediction; Higher-order moments; Leverage effect; Long memory; Score-driven model; Volatility prediction",,Article,"Final","",Scopus,2-s2.0-85111581575
"Kostopoulos D., Meyer S., Uhr C.","57203972073;55113638400;57215596080;","Ambiguity about volatility and investor behavior",2022,"Journal of Financial Economics","145","1",,"277","296",,2,"10.1016/j.jfineco.2021.07.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111473964&doi=10.1016%2fj.jfineco.2021.07.004&partnerID=40&md5=1feaf1a120ef1d08a41b91808b74608e","Research affiliate at the University of Southern Denmark (SDU), Denmark; Department of Business and Economics, University of Southern Denmark (SDU) and Danish Finance Institute, Campusvej 55, Odense, 5230, Denmark","Kostopoulos, D., Research affiliate at the University of Southern Denmark (SDU), Denmark; Meyer, S., Department of Business and Economics, University of Southern Denmark (SDU) and Danish Finance Institute, Campusvej 55, Odense, 5230, Denmark; Uhr, C., Department of Business and Economics, University of Southern Denmark (SDU) and Danish Finance Institute, Campusvej 55, Odense, 5230, Denmark","We relate time-varying aggregate ambiguity about volatility (V-VSTOXX) to individual investor trading. We use the trading records of more than 100,000 individual investors from a large German online brokerage from March 2010 to December 2015. We find that an increase in ambiguity is associated with increased investor activity. It also leads to a reduction in risk-taking, which does not reverse over the following days. Ambiguity averse investors are more prone to ambiguity shocks. These results replicate when using the dispersion of professional forecasters as a long-term measure of ambiguity and are robust when controlling for newspaper- or market-based ambiguity measures. © 2021","Ambiguity; Individual investor; Risk-taking; Trading behavior; Uncertainty",,Article,"Final","",Scopus,2-s2.0-85111473964
"Sthapit E., Björk P., Coudounaris D.N., Stone M.J.","57193222394;36634092400;35271722300;57114193300;","A new conceptual framework for memorable Airbnb experiences: guests’ perspectives",2022,"International Journal of Culture, Tourism, and Hospitality Research","16","1",,"75","86",,1,"10.1108/IJCTHR-01-2021-0002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110370208&doi=10.1108%2fIJCTHR-01-2021-0002&partnerID=40&md5=36af880195b58b7ca252fe5546ea548e","Research Services, Haaga-Helia University of Applied Sciences, Helsinki, Finland; Department of Marketing, Hanken School of Economics – Vaasa Campus, Vaasa, Finland; Aalborg University Business School, Aalborg University, Aalborg, Denmark; Department of Recreation, Hospitality and Parks Management, California State University Chico, Chico, CA, United States; School of Economics and Business Administration, University of Tartu, Tartu, Estonia","Sthapit, E., Research Services, Haaga-Helia University of Applied Sciences, Helsinki, Finland; Björk, P., Department of Marketing, Hanken School of Economics – Vaasa Campus, Vaasa, Finland; Coudounaris, D.N., Aalborg University Business School, Aalborg University, Aalborg, Denmark, School of Economics and Business Administration, University of Tartu, Tartu, Estonia; Stone, M.J., Department of Recreation, Hospitality and Parks Management, California State University Chico, Chico, CA, United States","Purpose: This qualitative study aims to explore the activities that guests perform while staying in Airbnbs, emotions associated with these experiences and the components of memorable Airbnb experiences. Design/methodology/approach: An empirical study of a qualitative nature was conducted using a self-administered open-ended questionnaire among tourists who had stayed in an Airbnb in the past three years. Data were collected using two different sources for triangulation purposes, referred to as Studies 1 and 2. Findings: Many respondents reported conducting similar activities while at home and while staying in an Airbnb, supporting Burch’s (1969) spill-over theory. Travellers mostly recalled mundane activities, such as cooking. The results suggest that the spill-over effect is more prevalent in the Airbnb context than in other accommodation types, as one often travels from one’s own home to another’s home. Respondents associated their Airbnb experience with the positive emotion of joy. Respondents mentioned numerous reasons for having felt joy during their Airbnb experiences, such as sharing the trip with travel companions and spending time with friends. Practical implications: Airbnb should clearly define host’s tasks and responsibilities, hosts should treat guests in a friendly manner, which includes resolving any problems they face in relation to the rental property. Originality/value: This paper proposes a new conceptual framework for a memorable Airbnb experience, which comprises several components: socialising and bonding with friends and family members, location, the host’s hospitality, a homely feeling, home amenities and negative experiences (the poor condition of the room and a dishonest host). © 2021, Erose Sthapit, Peter Björk Dafnis N. Coudounaris and Matthew J. Stone.","Airbnb; Emotions; Memorable Airbnb experience; Memorable tourism experience; Spill-over","hospital sector; host; methodology; qualitative analysis; tourism",Article,"Final","",Scopus,2-s2.0-85110370208
"Stea D., Pedersen T., Soda G.","56032682300;7202189812;7005387923;","Keep or Drop? The Origin and Evolution of Knowledge Relationships in Organizations",2022,"British Journal of Management","33","3",,"1517","1534",,1,"10.1111/1467-8551.12521","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107021197&doi=10.1111%2f1467-8551.12521&partnerID=40&md5=b1916d8b87fe91a05242bcb79609dc31","Copenhagen Business School, Kilevej 14A, Frederiksberg, 2000, Denmark; Bocconi University, Via Roentgen 1, Milan, 20136, Italy","Stea, D., Copenhagen Business School, Kilevej 14A, Frederiksberg, 2000, Denmark; Pedersen, T., Bocconi University, Via Roentgen 1, Milan, 20136, Italy; Soda, G., Bocconi University, Via Roentgen 1, Milan, 20136, Italy","Network research shows that strong relationships, highly embedded relationships and brokered relationships may have different outcomes. While pros and cons are associated with each of these network structures, how this ambiguity translates into individuals’ actions of network change is unclear. Specifically, if network positions can be both beneficial and detrimental, how do individuals decide whether to maintain those positions? We develop a tie-specific model of network modification that captures the positioning in the work-related network and the level of knowledge acquired from that network for each individual in a knowledge-intensive organization. Our analysis of tie-level data identifies the level of acquired knowledge as an important disambiguating mechanism that determines how individuals manage their strong ties, embedded ties and brokered ties over time. © 2021 British Academy of Management and Wiley Periodicals LLC.",,,Article,"Final","",Scopus,2-s2.0-85107021197
"Guthey E., Ferry N.C., Remke R.","8635314500;57212946088;51562555500;","Taking leadership fashions seriously as a vehicle for leadership learning",2022,"Management Learning","53","3",,"397","416",,,"10.1177/13505076211009674","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104897755&doi=10.1177%2f13505076211009674&partnerID=40&md5=5a0d45410950aa69445a72dbf997da8a","Copenhagen Business School, Denmark; Lancaster University Management School, United Kingdom","Guthey, E.; Ferry, N.C., Copenhagen Business School, Denmark; Remke, R., Lancaster University Management School, United Kingdom","Popularized and commercialized leadership ideas are often criticized as mere fashions that dumb down leadership discourse, research, and learning. By contrast, we take leadership fashions seriously as an important vehicle for individual and collective leadership learning. We extend the neo-institutional theory of management fashions to define leadership fashions as a process that constantly reconfigures the rational norms and expectations attached to leadership, and that elevates certain approaches as the best way to fulfill those norms and expectations. Combining Weber’s broad understanding of rationality with our own concept of affective rationality, we account for the many different instrumental, practical, moral, and sometimes deeply personal and emotional norms and expectations that drive the leadership fashion setting process. This approach contributes a theoretical foundation for understanding the sociological significance of leadership fashions, for exploring the leadership industries that produce and promote them, and for researching further the ways that leadership fashions and the leadership industries influence leadership research, learning, and practice. © The Author(s) 2021.","Critical leadership studies; leadership; leadership development; management fashions",,Article,"Final","",Scopus,2-s2.0-85104897755
"du Plessis E.M.","57189346958;","Speaking truth through power: Conceptualizing internal whistleblowing hotlines with Foucault’s dispositive",2022,"Organization","29","4",,"544","576",,2,"10.1177/1350508420984019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098072421&doi=10.1177%2f1350508420984019&partnerID=40&md5=dc8898859b4e40d9f9649b92a9f1b1d5","Copenhagen Business School, Denmark","du Plessis, E.M., Copenhagen Business School, Denmark","This article is an examination of the various ambivalences, limitations and dilemmas that are associated with the internal whistleblowing hotline – which is conceptualized as a management technique that strives to contain, codify, constrain, standardize, and neutralize acts of speaking up against illegal or unethical practices. In other words the interest is on what happens when the critical practice of whistleblowing or ‘speaking truth to power’ is sought institutionalized and transformed into a practice of ‘speaking truth through power’ – that is, through the managerial instrument of the whistleblowing hotline. The article argues that the Foucauldian concept of dispositive can help explain how a seemingly expedient and pragmatic technique such as the whistleblowing hotline, is in fact riddled with complexity and contradiction, which in turn creates a series of dilemmas and limitations related to aim and function the hotline. The analysis thus shows how the internal whistleblowing hotline can take different forms depending on the dispositive permeating it. Empirically, the analysis is based on descriptions of the use and function of internal whistleblowing hotlines in a Danish context. © The Author(s) 2020.","Dialogue; discipline; dispositive; Foucault; internal hotline; security; whistleblowing; whistleblowing hotline",,Article,"Final","",Scopus,2-s2.0-85098072421
"Bencherki N., Trolle Elmholdt K.","54410189300;57219340984;","The organization’s synaptic mode of existence: How a hospital merger is many things at once",2022,"Organization","29","4",,"521","543",,2,"10.1177/1350508420962025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092274957&doi=10.1177%2f1350508420962025&partnerID=40&md5=bc5eb5c3945695f13f728fb9c9a1478c","TÉLUQ Montréal, Canada; Aalborg University, Denmark","Bencherki, N., TÉLUQ Montréal, Canada; Trolle Elmholdt, K., Aalborg University, Denmark","Different perspectives on organizations have alternatively sorted them on the side of the social / human / linguistic or that of the material / non-human / technical, reducing the question of what an organization may be to attempts to (re)connect these two realms. Literature adopting a relational view, however, has offered a way out of this opposition, by embracing the multiplicity of beings that may make up organizations. We extend this approach by engaging with French philosopher Étienne Souriau’s discussion of modes of existence to suggest that organizations are “synaptic,” which means they exist in the passages between modes, as they articulate the actions of entities existing under different modalities. By analyzing the case of a hospital merger in Denmark, we show that this work of articulation amounts to organizing, and that viewing organizations as synaptic recognizes not only their ontic pluralism, but also their existential pluralism. By doing so, our study contributes to relational understandings of what organizing means and provides a sensitivity to the politics involved in deciding who or what may exist within organizations. © The Author(s) 2020.","merger; modes of existence; multiplicity; organizational ontology; Étienne Souriau",,Article,"Final","",Scopus,2-s2.0-85092274957
"Delgado-Alvarez C.A., van Ackere A., Larsen E.R.","57192373677;6603597066;7202919900;","Service facilities with risk-averse customers: a simulation approach",2022,"International Transactions in Operational Research","29","4",,"2705","2727",,1,"10.1111/itor.12836","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085682444&doi=10.1111%2fitor.12836&partnerID=40&md5=9cc8d9030db223a9b25459c5674c72b3","Faculty of Business, Politécnico Colombiano Jaime Isaza Cadavid, Carrera 48 No. 7-151, Medellin, Colombia; Faculty of Business and Economics (HEC), University of Lausanne, Quartier UNIL-Dorigny Bâtiment Anthropole, Lausanne, 1015, Switzerland; Department of Management, Aarhus Universitet Business and Social Sciences, Fuglesangs Allé 4, Aarhus V, DK-8210, Denmark","Delgado-Alvarez, C.A., Faculty of Business, Politécnico Colombiano Jaime Isaza Cadavid, Carrera 48 No. 7-151, Medellin, Colombia; van Ackere, A., Faculty of Business and Economics (HEC), University of Lausanne, Quartier UNIL-Dorigny Bâtiment Anthropole, Lausanne, 1015, Switzerland; Larsen, E.R., Department of Management, Aarhus Universitet Business and Social Sciences, Fuglesangs Allé 4, Aarhus V, DK-8210, Denmark","In this study, a one-dimensional cellular automata model is used to represent a self-organized queueing system with local interaction between captive and boundedly rational customers who repeatedly choose a facility for service. While previous work has focused on decision rules based on adaptive expectations, the present work expands this analysis by explicitly incorporating customers’ attitude toward risk to study the impact of risk aversion on the collective behavior and the average system sojourn time. The customers’ decision process is modeled using adaptive expectations and incorporating the uncertainty involved in these expectations. Customers update their expectations based on their own experience and that of their neighbors. Simulation analysis is used to compare the aggregated behavior for different degrees of customer risk aversion. Risk-neutral customers base their decisions only on their expected sojourn time, while risk-averse customers account for uncertainty by estimating an upper bound of the sojourn times. The results indicate that the more risk-averse the customers, the longer the transient period, and the more slowly the system converges to an almost stable average sojourn time. Systems where customers have an intermediate level of risk aversion achieve the worst average sojourn times. © 2020 The Authors. International Transactions in Operational Research © 2020 International Federation of Operational Research Societies","adaptive expectations; decision-making under uncertainty; service operations management; simulation; sojourn times","Risk analysis; Risk assessment; Risk perception; Uncertainty analysis; Average sojourn time; Cellular automata modeling; Collective behavior; Intermediate level; Local interactions; Service facilities; Simulation analysis; Simulation approach; Sales",Article,"Final","",Scopus,2-s2.0-85085682444
